pT,W,R,pL,c,pL*c,pQ,R1_array,R2_array,Max_R1_Payoff,Max_R2_Payoff,Max_Payoff,Eq,Number_Eqs,Strategy_Name,Strategy
0.5,100,19,0.25980867419213016,30,7.794260225763905,1,"[[29.75, 29.75], [46.96, 51.71]]","[[29.75, 46.96], [29.75, 51.71]]",51.71,51.71,51.71,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,48,64,0.0135682022663558,35,0.474887079322453,1,"[[28.0, 28.0], [39.53, 55.53]]","[[28.0, 39.53], [28.0, 55.53]]",55.53,55.53,55.53,"[array([0., 1.]), array([0., 1.]), array([ inf, -inf]), array([ inf, -inf])]",2.0,Not_Unique,2
0.5,65,35,0.61652646600186,29,17.87926751405394,1,"[[25.0, 25.0], [23.37, 32.12]]","[[25.0, 23.37], [25.0, 32.12]]",25.0,32.12,32.12,"[array([0., 1.]), array([0., 1.]), array([0.81, 0.19]), array([0.81, 0.19]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,3,56,0.34731901872397686,41,14.240079767683051,1,"[[14.75, 14.75], [1.26, 15.26]]","[[14.75, 1.26], [14.75, 15.26]]",14.75,15.26,15.26,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.04, 0.96]), array([0.04, 0.96])]",3.0,Not_Unique,2
0.5,47,88,0.34160520838234276,35,11.956182293381996,1,"[[33.75, 33.75], [33.54, 55.54]]","[[33.75, 33.54], [33.75, 55.54]]",33.75,55.54,55.54,"[array([0., 1.]), array([0., 1.]), array([0.99, 0.01]), array([0.99, 0.01]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,27,25,0.04889415466336966,38,1.857977877208047,1,"[[13.0, 13.0], [17.89, 24.14]]","[[13.0, 17.89], [13.0, 24.14]]",24.14,24.14,24.14,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,10,17,0.7231212413117499,16,11.569939860987999,1,"[[6.75, 6.75], [-2.32, 1.93]]","[[6.75, -2.32], [6.75, 1.93]]",6.75,6.75,6.75,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,82,82,0.07992640723024536,4,0.3197056289209814,1,"[[41.0, 41.0], [61.18, 81.68]]","[[41.0, 61.18], [41.0, 81.68]]",81.68,81.68,81.68,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,6,40,0.35700316983683866,7,2.4990221888578708,1,"[[11.5, 11.5], [10.5, 20.5]]","[[11.5, 10.5], [11.5, 20.5]]",11.5,20.5,20.5,"[array([0., 1.]), array([0., 1.]), array([0.9, 0.1]), array([0.9, 0.1]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,43,54,0.21507495122553622,21,4.516573975736261,1,"[[24.25, 24.25], [30.48, 43.98]]","[[24.25, 30.48], [24.25, 43.98]]",43.98,43.98,43.98,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,12,2,0.4987779348321879,30,14.963338044965637,1,"[[3.5, 3.5], [-8.46, -7.96]]","[[3.5, -8.46], [3.5, -7.96]]",3.5,3.5,3.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,27,22,0.6467612142908478,36,23.28340371447052,1,"[[12.25, 12.25], [-4.28, 1.22]]","[[12.25, -4.28], [12.25, 1.22]]",12.25,12.25,12.25,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,41,88,0.5821827463723159,21,12.225837673818635,1,"[[32.25, 32.25], [30.27, 52.27]]","[[32.25, 30.27], [32.25, 52.27]]",32.25,52.27,52.27,"[array([0., 1.]), array([0., 1.]), array([0.91, 0.09]), array([0.91, 0.09]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,39,91,0.7004169790976765,25,17.510424477441912,1,"[[32.5, 32.5], [24.74, 47.49]]","[[32.5, 24.74], [32.5, 47.49]]",32.5,47.49,47.49,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.66, 0.34]), array([0.66, 0.34])]",4.0,Not_Unique,2
0.5,44,67,0.39401264163344907,14,5.516176982868287,1,"[[27.75, 27.75], [33.23, 49.98]]","[[27.75, 33.23], [27.75, 49.98]]",49.98,49.98,49.98,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,82,19,0.9416314790227682,10,9.416314790227682,1,"[[25.25, 25.25], [36.33, 41.08]]","[[25.25, 36.33], [25.25, 41.08]]",41.08,41.08,41.08,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,47,38,0.3083233027958855,11,3.3915563307547405,1,"[[21.25, 21.25], [29.61, 39.11]]","[[21.25, 29.61], [21.25, 39.11]]",39.11,39.11,39.11,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,59,45,0.5656017967822613,37,20.92726648094367,1,"[[26.0, 26.0], [19.82, 31.07]]","[[26.0, 19.82], [26.0, 31.07]]",26.0,31.07,31.07,"[array([ 1., -0.]), array([ 1., -0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.45, 0.55]), array([0.45, 0.55])]",3.0,Not_Unique,2
0.5,95,0,0.3039379188902319,40,12.157516755609276,1,"[[23.75, 23.75], [35.34, 35.34]]","[[23.75, 35.34], [23.75, 35.34]]",35.34,35.34,35.34,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,55,34,0.7174998703699702,22,15.784997148139345,1,"[[22.25, 22.25], [20.22, 28.72]]","[[22.25, 20.22], [22.25, 28.72]]",22.25,28.72,28.72,"[array([-0.,  1.]), array([-0.,  1.]), array([0.76, 0.24]), array([0.76, 0.24]), array([ 1., -0.]), array([ 1., -0.])]",3.0,Not_Unique,2
0.5,26,59,0.7905418950966079,48,37.94601096463718,1,"[[21.25, 21.25], [-10.2, 4.55]]","[[21.25, -10.2], [21.25, 4.55]]",21.25,21.25,21.25,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,42,44,0.18043627832560538,4,0.7217451133024215,1,"[[21.5, 21.5], [31.28, 42.28]]","[[21.5, 31.28], [21.5, 42.28]]",42.28,42.28,42.28,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,78,50,0.23925377475115384,27,6.459851918281154,1,"[[32.0, 32.0], [45.04, 57.54]]","[[32.0, 45.04], [32.0, 57.54]]",57.54,57.54,57.54,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,28,13,0.6818132516215476,32,21.818024051889523,1,"[[10.25, 10.25], [-4.57, -1.32]]","[[10.25, -4.57], [10.25, -1.32]]",10.25,10.25,10.25,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,64,32,0.7556281464369984,7,5.289397025058989,1,"[[24.0, 24.0], [34.71, 42.71]]","[[24.0, 34.71], [24.0, 42.71]]",42.71,42.71,42.71,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,67,69,0.5791507834650292,4,2.316603133860117,1,"[[34.0, 34.0], [48.43, 65.68]]","[[34.0, 48.43], [34.0, 65.68]]",65.68,65.68,65.68,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,88,32,0.24689451122918182,28,6.913046314417091,1,"[[30.0, 30.0], [45.09, 53.09]]","[[30.0, 45.09], [30.0, 53.09]]",53.09,53.09,53.09,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,52,98,0.5588899263783239,40,22.355597055132957,1,"[[37.5, 37.5], [28.14, 52.64]]","[[37.5, 28.14], [37.5, 52.64]]",37.5,52.64,52.64,"[array([ 1., -0.]), array([ 1., -0.]), array([0., 1.]), array([0., 1.]), array([0.62, 0.38]), array([0.62, 0.38])]",3.0,Not_Unique,2
0.5,55,0,0.48381589638932787,27,13.063029202511853,1,"[[13.75, 13.75], [14.44, 14.44]]","[[13.75, 14.44], [13.75, 14.44]]",14.44,14.44,14.44,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,77,67,0.881593093002614,50,44.0796546501307,1,"[[36.0, 36.0], [11.17, 27.92]]","[[36.0, 11.17], [36.0, 27.92]]",36.0,36.0,36.0,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,16,56,0.08847554494738363,45,3.9813995226322634,1,"[[18.0, 18.0], [18.02, 32.02]]","[[18.0, 18.02], [18.0, 32.02]]",32.02,32.02,32.02,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,68,53,0.10247211626361208,23,2.3568586740630777,1,"[[30.25, 30.25], [44.89, 58.14]]","[[30.25, 44.89], [30.25, 58.14]]",58.14,58.14,58.14,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,50,79,0.5382992783087114,20,10.765985566174228,1,"[[32.25, 32.25], [33.98, 53.73]]","[[32.25, 33.98], [32.25, 53.73]]",53.73,53.73,53.73,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,18,45,0.9294728833987669,7,6.506310183791368,1,"[[15.75, 15.75], [13.74, 24.99]]","[[15.75, 13.74], [15.75, 24.99]]",15.75,24.99,24.99,"[array([0., 1.]), array([0., 1.]), array([0.82, 0.18]), array([0.82, 0.18]), array([ 1., -0.]), array([ 1., -0.])]",3.0,Not_Unique,2
0.5,49,91,0.6062986757543488,44,26.67714173319135,1,"[[35.0, 35.0], [20.57, 43.32]]","[[35.0, 20.57], [35.0, 43.32]]",35.0,43.32,43.32,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.37, 0.63]), array([0.37, 0.63])]",3.0,Not_Unique,2
0.5,51,37,0.8271815905080441,33,27.296992486765454,1,"[[22.0, 22.0], [7.45, 16.7]]","[[22.0, 7.45], [22.0, 16.7]]",22.0,22.0,22.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,37,46,0.41363493211064617,23,9.513603438544862,1,"[[20.75, 20.75], [20.49, 31.99]]","[[20.75, 20.49], [20.75, 31.99]]",20.75,31.99,31.99,"[array([-0.,  1.]), array([-0.,  1.]), array([1., 0.]), array([1., 0.]), array([0.98, 0.02]), array([0.98, 0.02]), array([1., 0.]), array([1., 0.])]",4.0,Not_Unique,2
0.5,42,7,0.5615133624131169,42,23.58356122135091,1,"[[12.25, 12.25], [-0.83, 0.92]]","[[12.25, -0.83], [12.25, 0.92]]",12.25,12.25,12.25,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,76,67,0.4060907316225635,34,13.807084875167158,1,"[[35.75, 35.75], [40.94, 57.69]]","[[35.75, 40.94], [35.75, 57.69]]",57.69,57.69,57.69,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,52,64,0.643268264485801,40,25.73073057943204,1,"[[29.0, 29.0], [16.27, 32.27]]","[[29.0, 16.27], [29.0, 32.27]]",29.0,32.27,32.27,"[array([ 1., -0.]), array([ 1., -0.]), array([0., 1.]), array([0., 1.]), array([0.2, 0.8]), array([0.2, 0.8])]",3.0,Not_Unique,2
0.5,64,55,0.29977118946851533,33,9.892449252461006,1,"[[29.75, 29.75], [35.86, 49.61]]","[[29.75, 35.86], [29.75, 49.61]]",49.61,49.61,49.61,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,56,32,0.04111288209544972,9,0.3700159388590475,1,"[[22.0, 22.0], [35.63, 43.63]]","[[22.0, 35.63], [22.0, 43.63]]",43.63,43.63,43.63,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,57,70,0.3913692431249002,50,19.56846215624501,1,"[[31.75, 31.75], [26.43, 43.93]]","[[31.75, 26.43], [31.75, 43.93]]",31.75,43.93,43.93,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.7, 0.3]), array([0.7, 0.3])]",3.0,Not_Unique,2
0.5,56,21,0.5305115965782325,17,9.018697141829954,1,"[[19.25, 19.25], [24.23, 29.48]]","[[19.25, 24.23], [19.25, 29.48]]",29.48,29.48,29.48,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,84,29,0.4138120332631887,6,2.4828721995791323,1,"[[28.25, 28.25], [46.77, 54.02]]","[[28.25, 46.77], [28.25, 54.02]]",54.02,54.02,54.02,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,57,66,0.20851570298949396,36,7.506565307621782,1,"[[30.75, 30.75], [37.49, 53.99]]","[[30.75, 37.49], [30.75, 53.99]]",53.99,53.99,53.99,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,42,79,0.03974829714815775,16,0.635972754370524,1,"[[30.25, 30.25], [40.11, 59.86]]","[[30.25, 40.11], [30.25, 59.86]]",59.86,59.86,59.86,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,20,84,0.2911293216776022,15,4.366939825164033,1,"[[26.0, 26.0], [26.63, 47.63]]","[[26.0, 26.63], [26.0, 47.63]]",47.63,47.63,47.63,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,49,14,0.4706957773349535,12,5.648349328019442,1,"[[15.75, 15.75], [22.35, 25.85]]","[[15.75, 22.35], [15.75, 25.85]]",25.85,25.85,25.85,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,36,10,0.6583223604372155,1,0.6583223604372155,1,"[[11.5, 11.5], [19.84, 22.34]]","[[11.5, 19.84], [11.5, 22.34]]",22.34,22.34,22.34,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,1,40,0.4267685805789372,20,8.535371611578743,1,"[[10.25, 10.25], [1.96, 11.96]]","[[10.25, 1.96], [10.25, 11.96]]",10.25,11.96,11.96,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.17, 0.83]), array([0.17, 0.83])]",4.0,Not_Unique,2
0.5,82,39,0.048486229348456034,19,0.9212383576206646,1,"[[30.25, 30.25], [49.83, 59.58]]","[[30.25, 49.83], [30.25, 59.58]]",59.58,59.58,59.58,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,94,79,0.18239597392257823,50,9.11979869612891,1,"[[43.25, 43.25], [57.63, 77.38]]","[[43.25, 57.63], [43.25, 77.38]]",77.38,77.38,77.38,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,12,3,0.7581510002930462,34,25.777134009963568,1,"[[3.75, 3.75], [-19.03, -18.28]]","[[3.75, -19.03], [3.75, -18.28]]",3.75,3.75,3.75,"[array([ 1., -0.]), array([ 1., -0.])]",1.0,Guess,0
0.5,47,64,0.5372009722591807,45,24.174043751663135,1,"[[27.75, 27.75], [15.33, 31.33]]","[[27.75, 15.33], [27.75, 31.33]]",27.75,31.33,31.33,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.22, 0.78]), array([0.22, 0.78])]",3.0,Not_Unique,2
0.5,3,88,0.47466682502084656,20,9.49333650041693,1,"[[22.75, 22.75], [14.01, 36.01]]","[[22.75, 14.01], [22.75, 36.01]]",22.75,36.01,36.01,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.6, 0.4]), array([0.6, 0.4])]",3.0,Not_Unique,2
0.5,8,0,0.5776656394582665,21,12.130978428623598,1,"[[2.0, 2.0], [-8.13, -8.13]]","[[2.0, -8.13], [2.0, -8.13]]",2.0,2.0,2.0,"[array([ 1., -0.]), array([ 1., -0.])]",1.0,Guess,0
0.5,99,51,0.8556449822354352,48,41.07095914730089,1,"[[37.5, 37.5], [21.18, 33.93]]","[[37.5, 21.18], [37.5, 33.93]]",37.5,37.5,37.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,73,11,0.21663323331171935,42,9.098595799092212,1,"[[21.0, 21.0], [30.15, 32.9]]","[[21.0, 30.15], [21.0, 32.9]]",32.9,32.9,32.9,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,25,35,0.8098613641887239,46,37.2536227526813,1,"[[15.0, 15.0], [-16.0, -7.25]]","[[15.0, -16.0], [15.0, -7.25]]",15.0,15.0,15.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,31,12,0.13724437193786476,8,1.097954975502918,1,"[[10.75, 10.75], [17.4, 20.4]]","[[10.75, 17.4], [10.75, 20.4]]",20.4,20.4,20.4,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,36,54,0.44218543121268195,5,2.2109271560634096,1,"[[22.5, 22.5], [29.29, 42.79]]","[[22.5, 29.29], [22.5, 42.79]]",42.79,42.79,42.79,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,77,22,0.3922434873456767,47,18.435443905246807,1,"[[24.75, 24.75], [25.56, 31.06]]","[[24.75, 25.56], [24.75, 31.06]]",31.06,31.06,31.06,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,23,18,0.7173011404311103,23,16.497926229915535,1,"[[10.25, 10.25], [-0.5, 4.0]]","[[10.25, -0.5], [10.25, 4.0]]",10.25,10.25,10.25,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,14,15,0.2353757254542761,11,2.589132979997037,1,"[[7.25, 7.25], [8.16, 11.91]]","[[7.25, 8.16], [7.25, 11.91]]",11.91,11.91,11.91,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,77,34,0.7497083877186949,17,12.745042591217812,1,"[[27.75, 27.75], [34.25, 42.75]]","[[27.75, 34.25], [27.75, 42.75]]",42.75,42.75,42.75,"[array([-0.,  1.]), array([-0.,  1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,48,40,0.893809094935912,39,34.85855470250057,1,"[[22.0, 22.0], [-0.86, 9.14]]","[[22.0, -0.86], [22.0, 9.14]]",22.0,22.0,22.0,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,27,29,0.12740838107690977,15,1.9111257161536466,1,"[[14.0, 14.0], [18.84, 26.09]]","[[14.0, 18.84], [14.0, 26.09]]",26.09,26.09,26.09,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,79,25,0.7790689498556445,23,17.91858584667982,1,"[[26.0, 26.0], [27.83, 34.08]]","[[26.0, 27.83], [26.0, 34.08]]",34.08,34.08,34.08,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,95,11,0.9551219328413478,19,18.147316723985607,1,"[[26.5, 26.5], [32.1, 34.85]]","[[26.5, 32.1], [26.5, 34.85]]",34.85,34.85,34.85,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,36,87,0.35589378664306914,32,11.388601172578213,1,"[[30.75, 30.75], [28.36, 50.11]]","[[30.75, 28.36], [30.75, 50.11]]",30.75,50.11,50.11,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([0.89, 0.11]), array([0.89, 0.11]), array([1., 0.]), array([1., 0.])]",4.0,Not_Unique,2
0.5,80,51,0.33160920939585803,39,12.932759166438464,1,"[[32.75, 32.75], [39.82, 52.57]]","[[32.75, 39.82], [32.75, 52.57]]",52.57,52.57,52.57,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,35,1,0.22731666174016307,41,9.319983131346685,1,"[[9.0, 9.0], [8.43, 8.68]]","[[9.0, 8.43], [9.0, 8.68]]",9.0,9.0,9.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,53,36,0.0637437402121146,28,1.7848247259392087,1,"[[22.25, 22.25], [33.72, 42.72]]","[[22.25, 33.72], [22.25, 42.72]]",42.72,42.72,42.72,"[array([0., 1.]), array([0., 1.]), array([0.5, 0.5]), array([0.5, 0.5])]",2.0,Not_Unique,2
0.5,96,72,0.21182510114640862,45,9.532129551588389,1,"[[42.0, 42.0], [56.47, 74.47]]","[[42.0, 56.47], [42.0, 74.47]]",74.47,74.47,74.47,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,70,62,0.859342907104503,24,20.624229770508073,1,"[[33.0, 33.0], [29.88, 45.38]]","[[33.0, 29.88], [33.0, 45.38]]",33.0,45.38,45.38,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0.8, 0.2]), array([0.8, 0.2]), array([1., 0.]), array([1., 0.])]",4.0,Not_Unique,2
0.5,73,68,0.10974073770742665,49,5.377296147663905,1,"[[35.25, 35.25], [48.12, 65.12]]","[[35.25, 48.12], [35.25, 65.12]]",65.12,65.12,65.12,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,69,1,0.6364420836312235,18,11.455957505362022,1,"[[17.5, 17.5], [23.29, 23.54]]","[[17.5, 23.29], [17.5, 23.54]]",23.54,23.54,23.54,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,80,93,0.9843981762802682,13,12.797176291643487,1,"[[43.25, 43.25], [50.45, 73.7]]","[[43.25, 50.45], [43.25, 73.7]]",73.7,73.7,73.7,"[array([0., 1.]), array([0., 1.]), array([0.5, 0.5]), array([0.5, 0.5])]",2.0,Not_Unique,2
0.5,66,21,0.443400024170553,49,21.726601184357097,1,"[[21.75, 21.75], [16.52, 21.77]]","[[21.75, 16.52], [21.75, 21.77]]",21.75,21.77,21.77,"[array([ 1., -0.]), array([ 1., -0.]), array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",3.0,Not_Unique,2
0.5,40,15,0.3931329547151624,13,5.110728411297111,1,"[[13.75, 13.75], [18.64, 22.39]]","[[13.75, 18.64], [13.75, 22.39]]",22.39,22.39,22.39,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,25,46,0.775738493882198,6,4.654430963293188,1,"[[17.75, 17.75], [19.35, 30.85]]","[[17.75, 19.35], [17.75, 30.85]]",30.85,30.85,30.85,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,35,90,0.5725396615953775,33,18.89380883264746,1,"[[31.25, 31.25], [21.11, 43.61]]","[[31.25, 21.11], [31.25, 43.61]]",31.25,43.61,43.61,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.55, 0.45]), array([0.55, 0.45])]",4.0,Not_Unique,2
0.5,13,2,0.3767456317758935,28,10.548877689725018,1,"[[3.75, 3.75], [-3.55, -3.05]]","[[3.75, -3.55], [3.75, -3.05]]",3.75,3.75,3.75,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,7,39,0.6327856801399385,37,23.413070165177725,1,"[[11.5, 11.5], [-10.16, -0.41]]","[[11.5, -10.16], [11.5, -0.41]]",11.5,11.5,11.5,"[array([ inf, -inf]), array([ inf, -inf]), array([ 1., -0.]), array([ 1., -0.])]",2.0,Not_Unique,2
0.5,75,9,0.1727245481917017,17,2.9363173192589285,1,"[[21.0, 21.0], [36.81, 39.06]]","[[21.0, 36.81], [21.0, 39.06]]",39.06,39.06,39.06,"[array([-0.,  1.]), array([-0.,  1.]), array([-inf,  inf]), array([-inf,  inf])]",2.0,Not_Unique,2
0.5,61,96,0.9972933960084971,44,43.88090942437387,1,"[[39.25, 39.25], [10.62, 34.62]]","[[39.25, 10.62], [39.25, 34.62]]",39.25,39.25,39.25,"[array([ 2., -1.]), array([ 2., -1.]), array([ 1., -0.]), array([ 1., -0.])]",2.0,Not_Unique,2
0.5,88,99,0.767583545257352,42,32.23850890080878,1,"[[46.75, 46.75], [36.51, 61.26]]","[[46.75, 36.51], [46.75, 61.26]]",46.75,61.26,61.26,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.59, 0.41]), array([0.59, 0.41])]",3.0,Not_Unique,2
0.5,8,11,0.1759059263459134,23,4.0458363059560085,1,"[[4.75, 4.75], [2.7, 5.45]]","[[4.75, 2.7], [4.75, 5.45]]",4.75,5.45,5.45,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.25, 0.75]), array([0.25, 0.75])]",4.0,Not_Unique,2
0.5,97,70,0.8572204569676024,4,3.4288818278704096,1,"[[41.75, 41.75], [62.57, 80.07]]","[[41.75, 62.57], [41.75, 80.07]]",80.07,80.07,80.07,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,26,18,0.6639417450639052,7,4.647592215447337,1,"[[11.0, 11.0], [12.85, 17.35]]","[[11.0, 12.85], [11.0, 17.35]]",17.35,17.35,17.35,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,35,99,0.7476783951718441,26,19.439638274467946,1,"[[33.5, 33.5], [22.81, 47.56]]","[[33.5, 22.81], [33.5, 47.56]]",33.5,47.56,47.56,"[array([ 1., -0.]), array([ 1., -0.]), array([0., 1.]), array([0., 1.]), array([0.57, 0.43]), array([0.57, 0.43])]",3.0,Not_Unique,2
0.5,0,99,0.6552095414544923,5,3.276047707272461,1,"[[24.75, 24.75], [21.47, 46.22]]","[[24.75, 21.47], [24.75, 46.22]]",24.75,46.22,46.22,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0.87, 0.13]), array([0.87, 0.13]), array([1., 0.]), array([1., 0.])]",4.0,Not_Unique,2
0.5,75,44,0.6331450701773462,47,29.757818298335273,1,"[[29.75, 29.75], [18.74, 29.74]]","[[29.75, 18.74], [29.75, 29.74]]",29.75,29.75,29.75,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,64,24,0.37090089921138747,15,5.563513488170812,1,"[[22.0, 22.0], [32.44, 38.44]]","[[22.0, 32.44], [22.0, 38.44]]",38.44,38.44,38.44,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,76,10,0.9922117715241924,44,43.65731794706446,1,"[[21.5, 21.5], [-3.16, -0.66]]","[[21.5, -3.16], [21.5, -0.66]]",21.5,21.5,21.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,35,72,0.16441622742543982,26,4.2748219130614356,1,"[[26.75, 26.75], [31.23, 49.23]]","[[26.75, 31.23], [26.75, 49.23]]",49.23,49.23,49.23,"[array([-0.,  1.]), array([-0.,  1.]), array([ inf, -inf]), array([ inf, -inf])]",2.0,Not_Unique,2
0.5,1,45,0.7933179904680271,44,34.905991580593195,1,"[[11.5, 11.5], [-23.16, -11.91]]","[[11.5, -23.16], [11.5, -11.91]]",11.5,11.5,11.5,"[array([ 1., -0.]), array([ 1., -0.])]",1.0,Guess,0
0.5,46,89,0.02056526214388188,9,0.18508735929493692,1,"[[33.75, 33.75], [45.06, 67.31]]","[[33.75, 45.06], [33.75, 67.31]]",67.31,67.31,67.31,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,93,44,0.9569017117190177,33,31.577756486727584,1,"[[34.25, 34.25], [25.92, 36.92]]","[[34.25, 25.92], [34.25, 36.92]]",34.25,36.92,36.92,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.24, 0.76]), array([0.24, 0.76])]",3.0,Not_Unique,2
0.5,80,10,0.9698890894653325,7,6.789223626257328,1,"[[22.5, 22.5], [35.71, 38.21]]","[[22.5, 35.71], [22.5, 38.21]]",38.21,38.21,38.21,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
